node_id,latitude,longitude,degree,junction_type,source
1,24.5673702,92.3659818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210000,23.6380183,91.3056206,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210009,26.392683,91.8955949,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210010,26.4050667,91.9261372,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210011,26.4005417,91.9013523,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210012,26.3860527,91.8893319,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210013,26.3732933,91.8790832,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210014,26.3859061,91.8891737,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210017,26.4034054,91.9073564,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210018,26.4034523,91.9074529,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210019,23.5561281,91.3265213,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210032,26.4381872,92.0325297,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210033,26.4381908,92.0328864,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210034,26.4118244,91.9781721,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210035,26.4197491,91.9931093,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210036,26.4051868,91.9263491,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210037,26.4085429,91.9378129,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210040,23.5749518,91.20675,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210041,23.5749119,91.2067366,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210049,23.5650296,91.2259787,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210071,23.6622449,91.2316742,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210072,23.6622086,91.2317794,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210080,26.4500041,91.8854722,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210081,26.44986,91.8857244,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210082,26.4541557,91.8716027,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210083,26.4513669,91.8829724,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210084,23.593554,91.2028232,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210086,23.5949624,91.2060808,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210087,23.5949538,91.206125,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210088,23.5935485,91.2028661,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210089,26.4425378,91.904709,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210090,26.4351214,91.9576357,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210098,26.4455938,92.0099308,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210099,26.4471007,92.0229569,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210133,23.555401,91.3242247,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210145,23.638045,91.2647784,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210146,23.6380772,91.2647869,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210158,23.6263606,91.2721099,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210172,23.6701906,91.2724931,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210176,23.6709331,91.273993,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210183,23.6746671,91.2735874,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210184,23.6745593,91.2735783,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210189,23.6672533,91.2748251,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210196,23.6729477,91.2674199,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210206,23.7332467,91.1572263,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210209,23.6691669,91.2674424,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210211,23.6729805,91.2674122,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210213,23.6665275,91.2529359,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210217,23.5524167,91.3390426,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210218,23.5523866,91.3390969,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210220,23.6752472,91.2619622,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210221,23.67525,91.2619285,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210222,23.6768832,91.2737343,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210223,23.6809971,91.2739678,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210225,23.5561503,91.3264798,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210234,23.6687167,91.2596404,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210235,23.6687253,91.25959,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210237,23.6705443,91.2604811,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210238,23.6705793,91.260416,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210239,23.6841607,91.2696371,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210240,23.6841571,91.2695693,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210243,23.6817789,91.2627779,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210245,23.6817823,91.2626839,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210246,23.6846264,91.2623166,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210248,23.6846346,91.2622783,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210279,23.6664268,91.223477,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210280,23.6663641,91.2236108,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210315,26.3682083,91.6498885,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210317,26.3944282,91.6401082,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210333,23.684525,91.2715573,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210347,23.6991083,91.1938244,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210390,23.6727245,91.212925,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210391,23.672684,91.2128708,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210394,23.6769752,91.2111436,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210399,26.4364002,91.6219198,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210400,26.4288574,91.6282745,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210402,23.5609372,91.2209054,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210413,26.1040266,91.5132983,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210417,26.0987142,91.5954674,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210440,23.6544045,91.2073031,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210441,23.6509701,91.2099862,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210465,23.6716228,91.2253708,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210468,23.6712407,91.222717,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210469,23.6713577,91.2227416,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210471,23.5944053,91.1841273,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210473,23.5944111,91.1840646,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210485,23.6721111,91.2419146,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210487,23.6720298,91.2418893,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210500,23.6846138,91.2406968,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210530,23.6661247,91.2463099,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210531,23.6664374,91.2443954,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210533,23.6845989,91.2406553,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210551,23.6378103,91.1997091,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210603,23.6734799,91.2334188,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210604,23.673456,91.2334298,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210624,26.0899123,91.5831524,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210665,23.7063944,91.1853151,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210667,23.7063582,91.1853117,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210718,23.6486583,91.2109186,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210719,23.6486769,91.2110235,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210729,23.676896,91.2242976,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210760,26.1225078,91.9732142,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210765,27.1760001,92.7043906,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210766,23.5557077,91.1907057,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210767,23.5557784,91.1907352,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210770,23.5717055,91.1901914,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210775,23.6034909,91.1683015,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210779,23.6108546,91.1697094,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210799,23.6095846,91.1677659,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210804,23.6226578,91.1645115,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210825,23.6077364,91.1663801,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210826,23.6060076,91.1664764,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210859,26.1749491,91.7617625,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210862,26.1652114,91.7682254,3,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210863,26.1664089,91.7689034,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210865,26.1735603,91.7796874,3,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210866,26.168977,91.8294136,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210867,26.1686923,91.8296084,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210871,26.1261898,91.7256949,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210873,26.4272898,91.4855998,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210874,26.4497557,91.5263381,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210875,26.4498579,91.5265929,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210876,26.419569,91.5139917,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210877,26.4198332,91.5141016,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210883,26.464467,91.6222327,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210884,26.193762,91.4966008,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210888,26.1044384,91.5143873,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210889,26.1046107,91.514917,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210892,26.1677737,91.671954,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210893,26.0982835,91.5923511,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210895,26.0957117,91.5638459,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210896,26.0956439,91.5643542,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210897,26.0845287,91.5768041,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210898,26.0991764,91.5611429,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210900,26.0957635,91.5636018,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210902,26.1632431,91.7676304,3,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210903,26.1752165,91.7574592,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210904,26.1533278,91.783963,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210905,26.1535401,91.7839562,3,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210906,23.6285163,91.1782289,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210907,23.6398194,91.1701313,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210908,23.6398205,91.1702066,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210913,23.6251039,91.1637826,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210918,26.1120455,91.7978123,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210941,23.6404021,91.1703149,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210944,26.1923063,91.7995691,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210946,26.1978068,91.7995906,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
210972,23.6404021,91.1702365,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211045,26.7524855,94.2123918,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211052,26.3304507,92.7216522,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211054,26.3199166,92.7124496,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211055,26.3465731,92.7416924,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211056,26.3471236,92.7415663,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211066,23.5777383,91.1928548,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211070,23.5776517,91.1962739,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211071,23.5775951,91.1961921,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211078,26.402424,92.806803,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211091,26.1340413,92.4222105,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211093,23.5997652,91.1688986,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211094,23.5997726,91.1689523,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211106,26.4579316,92.482947,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211107,26.4579058,92.4833204,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211108,26.4663276,92.4737094,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211109,26.3533703,92.671009,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211110,26.3531997,92.6714628,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211111,26.3704186,92.6147473,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211112,26.3615812,92.6462691,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211113,26.7033444,92.4751921,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211114,26.7033587,92.4755408,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211115,26.7035983,92.4690311,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211116,26.703578,92.4693985,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211117,26.6838417,92.6469943,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211118,26.6836835,92.6474529,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211119,26.6959149,92.5672147,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211120,26.6958443,92.5676738,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211121,26.7012202,92.5504857,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211122,26.700971,92.5507835,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211123,26.6742695,92.7026662,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211124,26.6742923,92.7028419,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211125,26.6741125,92.6958548,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211126,26.6741041,92.6960036,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211127,26.6743043,92.6908068,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211128,26.6742971,92.6909168,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211129,26.6749646,92.6871255,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211130,26.6789071,92.7167934,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211135,26.6561636,92.772098,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211136,26.6788041,92.7172789,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211137,26.6790293,92.7196607,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211140,26.6533463,92.7969708,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211142,26.6530569,92.7961285,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211145,26.653507,92.7961249,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211147,26.6533378,92.7960697,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211160,26.1861387,92.608518,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211161,26.1862422,92.6083812,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211168,27.4591103,96.09152,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211169,27.4592291,96.0914605,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211181,26.3250085,92.8396815,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211182,26.3247765,92.8395756,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211183,26.1724798,92.7070945,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211184,26.1725003,92.7067271,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211185,26.1743646,92.6973742,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211186,26.1745018,92.6968646,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211187,26.175354,92.6879597,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211188,26.1751546,92.6834691,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211191,26.3027088,92.8159091,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211192,26.3026174,92.815775,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211193,26.311093,92.8265628,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211194,26.3109295,92.8263134,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211195,26.1925541,92.7472687,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211196,26.1734956,92.7152055,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211197,23.5948629,91.1668293,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211198,23.5949772,91.1667207,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211199,23.5951947,91.1662634,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211200,23.5946749,91.1671156,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211202,23.5875355,91.1719094,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211203,23.5876633,91.1719155,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211214,23.7441186,91.22861,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211216,23.7258644,91.2308999,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211217,23.7258233,91.2309301,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211221,23.7367505,91.2215001,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211222,23.7353,91.2192678,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211223,23.7353338,91.2194831,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211226,23.7356493,91.2131189,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211239,26.1588149,91.6885181,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211241,25.1907675,91.0118195,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211243,25.191749,91.012147,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211244,23.6879759,91.2081112,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211245,23.6879335,91.2079697,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211246,23.6558674,91.2075817,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211247,23.6923154,91.1931304,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211248,23.6922718,91.1930781,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211251,26.8552787,93.1413262,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211252,26.8649462,93.1441793,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211254,23.6917167,91.169875,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211255,23.6917357,91.1698019,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211257,23.6910228,91.1643657,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211258,23.6910044,91.1642678,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211264,23.6941421,91.1656961,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211265,23.6942898,91.165619,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211272,23.6986699,91.1751898,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211273,23.6986293,91.1752474,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211278,23.699166,91.1759542,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211281,23.7015999,91.1695746,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211303,23.6864678,91.1781643,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211305,23.686695,91.1788483,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211321,26.2205479,92.0715688,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211349,26.2718108,92.0149939,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211350,26.2712314,92.0149429,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211362,26.375676,92.0314214,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211365,26.2556712,92.0107904,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211367,26.2635731,92.016232,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211368,26.2635494,92.0161622,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211369,26.2631165,92.014806,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211370,26.2630444,92.0145844,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211371,26.256438,92.0106408,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211383,26.168734,91.5308061,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211388,26.107199,92.0537732,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211422,26.1665625,91.56981,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211426,26.1677226,91.5717324,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211429,26.165607,91.5746402,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211432,26.1695341,91.5710653,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211438,26.0963818,91.9843244,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211447,26.3500367,91.8237573,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211448,26.300586,91.821941,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211449,26.3041523,91.8220864,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211450,26.3044941,91.821651,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211453,26.3065486,91.8238558,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211454,26.3066138,91.8238642,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211455,26.3150262,91.8404297,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
